latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.0293,40.3968,303.4,1.1,1,2014-01-07,1036,Aqua,MODIS,56,6.2,292.3,4.3,D,0
37.1291,40.4546,301.6,1.1,1,2014-01-07,1036,Aqua,MODIS,48,6.2,291.5,3.2,D,0
36.7449,39.5621,301.5,1,1,2014-01-07,1036,Aqua,MODIS,41,6.2,288.9,4.2,D,0
37.2791,39.696,303.9,1,1,2014-01-07,1036,Aqua,MODIS,57,6.2,293.2,4.6,D,0
37.0598,40.2703,303.2,1,1,2014-01-07,1036,Aqua,MODIS,55,6.2,292.2,3.9,D,0
37.1399,40.3919,304,1.1,1,2014-01-07,1036,Aqua,MODIS,58,6.2,291.8,4.8,D,0
37.0382,39.8247,333.2,1,1,2014-01-07,1036,Aqua,MODIS,88,6.2,289.9,33,D,0
38.6487,39.7668,301,1,1,2014-01-07,1036,Aqua,MODIS,37,6.2,282.9,6.8,D,0
37.0367,39.8133,332.9,1,1,2014-01-07,1036,Aqua,MODIS,88,6.2,292,32.2,D,0
37.1314,40.5338,312,1.1,1,2014-01-07,1036,Aqua,MODIS,72,6.2,292.8,10.4,D,0
38.5131,38.0386,347.1,1,1,2014-01-07,1036,Aqua,MODIS,95,6.2,285.3,58.1,D,0
36.996,40.2651,303,1,1,2014-01-07,1036,Aqua,MODIS,55,6.2,292.1,3.9,D,0
38.5115,38.0273,325.3,1,1,2014-01-07,1036,Aqua,MODIS,84,6.2,283.8,25.1,D,0
36.9982,39.9072,301.8,1.2,1.1,2014-01-08,0802,Terra,MODIS,49,6.2,286.8,7,D,0
36.9856,39.8791,304.4,4.1,1.9,2014-01-08,1119,Aqua,MODIS,59,6.2,289.6,40.8,D,0
36.9988,39.9317,301.2,4.1,1.9,2014-01-08,1119,Aqua,MODIS,45,6.2,290.4,27.8,D,0
37.0261,39.7929,310.5,4,1.9,2014-01-08,1119,Aqua,MODIS,70,6.2,290.1,67.6,D,0
36.9968,39.8858,308.6,4.1,1.9,2014-01-08,1119,Aqua,MODIS,67,6.2,290.6,58,D,0
37.0322,39.7849,308.5,4,1.9,2014-01-08,1119,Aqua,MODIS,67,6.2,290.4,60.2,D,0
39.7103,26.376,300.3,1,1,2014-01-08,1120,Aqua,MODIS,35,6.2,286.1,5.3,D,0
40.0788,28.2095,302.5,1,1,2014-01-08,1120,Aqua,MODIS,52,6.2,286.6,6.1,D,0
40.2923,27.8055,300.5,1,1,2014-01-08,1120,Aqua,MODIS,37,6.2,287.2,5.5,D,0
36.9915,39.9008,306.5,1.4,1.2,2014-01-08,1906,Terra,MODIS,68,6.2,271.5,21.3,N,0
36.9457,40.3029,316.4,2.2,1.4,2014-01-09,0845,Terra,MODIS,77,6.2,287.6,49,D,0
37.2758,39.6527,312.7,2,1.4,2014-01-09,0845,Terra,MODIS,73,6.2,288.5,31.3,D,0
37.2686,39.6669,326.9,2,1.4,2014-01-09,0845,Terra,MODIS,85,6.2,289,69.2,D,0
37.2503,40.0727,303,2.1,1.4,2014-01-09,0845,Terra,MODIS,55,6.2,290.5,15.2,D,0
37.2712,39.6743,318.8,2,1.4,2014-01-09,0845,Terra,MODIS,79,6.2,288.4,45.8,D,0
37.2612,39.6414,305,2,1.4,2014-01-09,0845,Terra,MODIS,60,6.2,287.8,18.4,D,0
37.1027,40.4457,306.2,2.2,1.4,2014-01-09,0845,Terra,MODIS,63,6.2,288.8,23.9,D,0
36.9493,40.2855,302.1,2.2,1.4,2014-01-09,0845,Terra,MODIS,29,6.2,287.4,14.5,D,0
37.053,40.1982,301.1,1,1,2014-01-09,1024,Aqua,MODIS,44,6.2,289.8,3.9,D,0
37.213,39.9782,304.2,1,1,2014-01-09,1024,Aqua,MODIS,58,6.2,286.8,6,D,0
37.0458,40.3308,301.3,1,1,2014-01-09,1024,Aqua,MODIS,46,6.2,289.3,4,D,0
38.6526,39.7684,308.9,1,1,2014-01-09,1024,Aqua,MODIS,66,6.2,283.9,11,D,0
37.0901,40.556,300.5,1,1,2014-01-09,1024,Aqua,MODIS,38,6.2,290,3.5,D,0
37.0883,40.5447,301.4,1,1,2014-01-09,1024,Aqua,MODIS,46,6.2,290.4,4,D,0
36.9454,40.2779,301.4,1,1,2014-01-09,1024,Aqua,MODIS,24,6.2,290.5,3.5,D,0
36.9725,40.2713,316.2,1,1,2014-01-09,1024,Aqua,MODIS,77,6.2,291.8,14.1,D,0
36.9707,40.2598,302.7,1,1,2014-01-09,1024,Aqua,MODIS,39,6.2,291,4,D,0
37.3486,38.7211,308.7,1.1,1.1,2014-01-09,1024,Aqua,MODIS,67,6.2,280.3,12.8,D,0
37.1792,40.4099,316.1,1,1,2014-01-09,1024,Aqua,MODIS,76,6.2,291.5,14.3,D,0
37.1796,40.1123,301.1,1,1,2014-01-09,1024,Aqua,MODIS,45,6.2,287.3,4,D,0
37.1686,40.3415,307.7,1,1,2014-01-09,1024,Aqua,MODIS,66,6.2,290.7,7.8,D,0
37.0548,40.2097,304.3,1,1,2014-01-09,1024,Aqua,MODIS,58,6.2,290.8,5.8,D,0
37.1259,40.5473,300.2,1,1,2014-01-09,1024,Aqua,MODIS,30,6.2,289.5,3.2,D,0
37.0031,40.2876,316.9,1,1,2014-01-09,1024,Aqua,MODIS,77,6.2,292,15,D,0
37.4723,38.6674,316.6,1.1,1.1,2014-01-09,1024,Aqua,MODIS,77,6.2,283,19.5,D,0
37.1291,40.2086,300.9,1,1,2014-01-09,1024,Aqua,MODIS,42,6.2,289.4,3.8,D,0
37.1195,40.3246,332.2,1,1,2014-01-09,1024,Aqua,MODIS,88,6.2,291.5,33.2,D,0
37.2528,39.6444,308.2,1.1,1,2014-01-09,1024,Aqua,MODIS,67,6.2,288.1,9.3,D,0
36.9799,39.9156,303.6,1.1,1,2014-01-09,1024,Aqua,MODIS,57,6.2,288.7,6.1,D,0
37.0741,40.5128,312.6,1,1,2014-01-09,1024,Aqua,MODIS,73,6.2,291,11.5,D,0
37.1177,40.3131,324.8,1,1,2014-01-09,1024,Aqua,MODIS,83,6.2,291,23.5,D,0
37.0476,40.3422,312.8,1,1,2014-01-09,1024,Aqua,MODIS,73,6.2,289.9,11.9,D,0
37.6127,39.3405,303.9,1.1,1,2014-01-09,1024,Aqua,MODIS,57,6.2,291,5,D,0
37.0013,40.2761,320.5,1,1,2014-01-09,1024,Aqua,MODIS,80,6.2,291.7,18.6,D,0
37.0422,40.3398,303.1,1.6,1.3,2014-01-10,0750,Terra,MODIS,48,6.2,275.9,14.3,D,0
37.0119,39.8352,324.2,1.7,1.3,2014-01-10,0750,Terra,MODIS,78,6.2,280,52.3,D,0
37.0404,40.3578,300.6,1.6,1.3,2014-01-10,0750,Terra,MODIS,37,6.2,276.2,11.4,D,0
37.0197,39.8422,316.8,1.7,1.3,2014-01-10,0750,Terra,MODIS,63,6.2,276.7,33.5,D,0
37.01,39.8545,341.5,1.7,1.3,2014-01-10,0750,Terra,MODIS,92,6.2,281.8,105.7,D,0
36.9916,40.3616,304.3,2.8,1.6,2014-01-10,1106,Aqua,MODIS,46,6.2,276.4,30.4,D,0
36.8145,39.4258,313.9,2.4,1.5,2014-01-10,1106,Aqua,MODIS,64,6.2,281.4,47,D,0
36.8203,39.4298,301.3,2.4,1.5,2014-01-10,1106,Aqua,MODIS,23,6.2,278.5,17,D,0
36.8069,39.4313,309.3,2.4,1.5,2014-01-10,1106,Aqua,MODIS,66,6.2,281.5,35.1,D,0
37.448,38.563,300.6,2.1,1.4,2014-01-10,1107,Aqua,MODIS,30,6.2,285.1,15.9,D,0
36.9977,40.3839,300.2,2.8,1.6,2014-01-10,1107,Aqua,MODIS,31,6.2,274.1,24.1,D,0
38.7359,26.9435,300.9,1.2,1.1,2014-01-10,1107,Aqua,MODIS,43,6.2,289.6,6.5,D,0
36.9957,40.3528,304.4,2.8,1.6,2014-01-10,1107,Aqua,MODIS,59,6.2,276.5,33,D,0
40.1491,28.5311,301.3,1,1,2014-01-10,1108,Aqua,MODIS,42,6.2,285.8,6.5,D,0
37.0476,40.2301,303.6,1.4,1.2,2014-01-11,0833,Terra,MODIS,56,6.2,289,9.8,D,0
37.0094,39.8264,343.2,1.4,1.2,2014-01-11,0833,Terra,MODIS,92,6.2,288.6,72.9,D,0
37.0297,39.8323,316.7,1.4,1.2,2014-01-11,0833,Terra,MODIS,30,6.2,287.4,20.4,D,0
37.1904,39.6981,303.8,1.3,1.1,2014-01-11,0833,Terra,MODIS,57,6.2,287,9.4,D,0
36.9968,39.9495,300.4,1.4,1.2,2014-01-11,0833,Terra,MODIS,36,6.2,287.5,7.6,D,0
37.0132,39.8216,342.3,1.4,1.2,2014-01-11,0833,Terra,MODIS,82,6.2,290.2,70.2,D,0
37.1366,40.1965,301.6,1.4,1.2,2014-01-11,0833,Terra,MODIS,48,6.2,289.4,7.4,D,0
36.6659,35.3072,303.6,1,1,2014-01-11,0833,Terra,MODIS,53,6.2,290.2,5.1,D,0
36.6675,35.2961,302.8,1,1,2014-01-11,0833,Terra,MODIS,46,6.2,289.5,4.6,D,0
37.1395,40.296,306.6,1.4,1.2,2014-01-11,0833,Terra,MODIS,64,6.2,289.1,12.8,D,0
37.044,40.0435,322.6,1.4,1.2,2014-01-11,0833,Terra,MODIS,82,6.2,289.8,32.5,D,0
37.0543,40.0465,313.7,1.4,1.2,2014-01-11,0833,Terra,MODIS,34,6.2,289.3,17.5,D,0
37.0594,40.0544,303,1.4,1.2,2014-01-11,0833,Terra,MODIS,27,6.2,289.6,7.1,D,0
37.1588,40.2522,311.3,1.4,1.2,2014-01-11,0833,Terra,MODIS,71,6.2,289.6,17.8,D,0
37.1617,40.2366,319.7,1.4,1.2,2014-01-11,0833,Terra,MODIS,80,6.2,290.3,29.5,D,0
37.0444,40.3624,302.6,1.5,1.2,2014-01-11,0833,Terra,MODIS,53,6.2,287.9,9.1,D,0
37.1631,40.4032,301,1.5,1.2,2014-01-11,0833,Terra,MODIS,33,6.2,290.3,5.7,D,0
37.1527,40.4001,306.4,1.5,1.2,2014-01-11,0833,Terra,MODIS,63,6.2,290.7,11.6,D,0
37.2186,39.8203,306.8,1.3,1.2,2014-01-11,0833,Terra,MODIS,64,6.2,288.8,11.9,D,0
37.0565,40.0697,308.8,1.4,1.2,2014-01-11,0833,Terra,MODIS,68,6.2,287.8,13,D,0
37.0515,40.0618,334.6,1.4,1.2,2014-01-11,0833,Terra,MODIS,89,6.2,289.2,55.1,D,0
37.0412,40.0587,325.6,1.4,1.2,2014-01-11,0833,Terra,MODIS,84,6.2,288.1,37.9,D,0
37.0252,40.2899,314.4,1.4,1.2,2014-01-11,0833,Terra,MODIS,75,6.2,289.1,21.4,D,0
36.9929,39.8158,317.6,1.4,1.2,2014-01-11,0833,Terra,MODIS,71,6.2,288.6,23.6,D,0
37.0485,40.0601,308.9,1.4,1.2,2014-01-11,1011,Aqua,MODIS,40,6.2,289.6,12.3,D,0
36.7237,38.868,300.2,1.7,1.3,2014-01-11,1011,Aqua,MODIS,16,6.2,288.7,7.3,D,0
37.1363,40.2425,304.9,1.4,1.2,2014-01-11,1011,Aqua,MODIS,60,6.2,290.3,8.6,D,0
37.0883,40.435,312,1.3,1.1,2014-01-11,1011,Aqua,MODIS,72,6.2,291.2,15.2,D,0
37.2493,39.7035,311.5,1.5,1.2,2014-01-11,1011,Aqua,MODIS,71,6.2,290.9,17.1,D,0
37.179,40.3192,309.3,1.4,1.2,2014-01-11,1011,Aqua,MODIS,48,6.2,292.6,11.1,D,0
37.1278,40.3705,304.5,1.3,1.1,2014-01-11,1011,Aqua,MODIS,59,6.2,291.4,8.1,D,0
36.9907,39.8139,305.5,1.4,1.2,2014-01-11,1011,Aqua,MODIS,61,6.2,290.2,10.1,D,0
36.7364,38.8785,304.8,1.7,1.3,2014-01-11,1011,Aqua,MODIS,60,6.2,288.6,13.7,D,0
36.9512,40.308,304.4,1.4,1.2,2014-01-11,1011,Aqua,MODIS,59,6.2,289.3,9.2,D,0
37.0402,40.053,310.6,1.4,1.2,2014-01-11,1011,Aqua,MODIS,65,6.2,290.3,14.8,D,0
37.0251,39.9365,302.5,1.4,1.2,2014-01-11,1011,Aqua,MODIS,38,6.2,290,7.3,D,0
37.0354,39.9334,307.3,1.4,1.2,2014-01-11,1011,Aqua,MODIS,65,6.2,289.3,12.4,D,0
37.0325,39.9178,300.2,1.4,1.2,2014-01-11,1011,Aqua,MODIS,24,6.2,289.8,5.4,D,0
37.0809,40.4526,305.6,1.3,1.1,2014-01-11,1011,Aqua,MODIS,36,6.2,290.8,8.4,D,0
37.2459,39.7096,307,1.5,1.2,2014-01-11,1011,Aqua,MODIS,65,6.2,290.6,12.6,D,0
37.0764,38.9996,300,1.6,1.2,2014-01-11,1011,Aqua,MODIS,22,6.2,289.5,7.3,D,0
37.1276,39.2041,305.8,1.6,1.2,2014-01-11,1011,Aqua,MODIS,62,6.2,290.5,13.1,D,0
37.182,38.8809,302.7,1.6,1.3,2014-01-11,1011,Aqua,MODIS,53,6.2,290.5,9.3,D,0
36.9836,39.8059,302.2,1.5,1.2,2014-01-11,1011,Aqua,MODIS,51,6.2,289.9,7,D,0
37.0235,40.3135,315,1.4,1.2,2014-01-11,1011,Aqua,MODIS,75,6.2,291.6,19.4,D,0
37.0207,40.2985,303,1.4,1.2,2014-01-11,1011,Aqua,MODIS,54,6.2,291,6.5,D,0
37.1251,40.3558,305.6,1.3,1.2,2014-01-11,1011,Aqua,MODIS,62,6.2,291.5,9.4,D,0
37.0402,40.2297,301.1,1.4,1.2,2014-01-11,1011,Aqua,MODIS,44,6.2,290.9,5.7,D,0
37.436,38.6326,302.4,1.7,1.3,2014-01-11,1012,Aqua,MODIS,52,6.2,286.9,11.9,D,0
40.1365,28.1317,302.8,2.4,1.5,2014-01-11,1151,Aqua,MODIS,54,6.2,287.8,17.4,D,0
40.1298,28.1371,304.3,2.4,1.5,2014-01-11,1151,Aqua,MODIS,58,6.2,287.3,22.2,D,0
37.0636,40.0888,303.5,2.6,1.6,2014-01-12,0738,Terra,MODIS,56,6.2,282.8,28.3,D,0
37.0198,39.9039,309.3,2.7,1.6,2014-01-12,0738,Terra,MODIS,68,6.2,283.1,46.3,D,0
37.0546,40.094,307.4,2.6,1.6,2014-01-12,0738,Terra,MODIS,65,6.2,283.1,38.7,D,0
36.7624,37.6517,307.6,1.2,1.1,2014-01-12,1054,Aqua,MODIS,59,6.2,282.2,11.1,D,0
37.0842,40.2745,312,1.7,1.3,2014-01-12,1054,Aqua,MODIS,72,6.2,290.8,20.7,D,0
37.086,40.2938,316.5,1.7,1.3,2014-01-12,1054,Aqua,MODIS,77,6.2,291.9,29.5,D,0
37.1038,40.2325,305.9,1.7,1.3,2014-01-12,1054,Aqua,MODIS,60,6.2,289.4,13.1,D,0
37.1551,40.4583,305,1.8,1.3,2014-01-12,1054,Aqua,MODIS,60,6.2,291.9,10.8,D,0
37.1238,40.448,303,1.8,1.3,2014-01-12,1054,Aqua,MODIS,55,6.2,291.4,8.3,D,0
36.7984,35.305,303.5,1,1,2014-01-12,1054,Aqua,MODIS,56,6.2,287.6,4.9,D,0
37.3605,37.0157,304.9,1.2,1.1,2014-01-12,1054,Aqua,MODIS,60,6.2,287.8,7.5,D,0
37.0751,40.4349,302,1.8,1.3,2014-01-12,1054,Aqua,MODIS,50,6.2,291.5,7.1,D,0
37.1828,40.6386,305.1,1.8,1.3,2014-01-12,1054,Aqua,MODIS,61,6.2,293,11.6,D,0
36.764,37.6654,305.4,1.2,1.1,2014-01-12,1054,Aqua,MODIS,48,6.2,281.2,8.9,D,0
37.1485,40.1236,300.1,1.7,1.3,2014-01-12,1054,Aqua,MODIS,28,6.2,289.9,8,D,0
40.8318,31.2943,301.8,1,1,2014-01-12,1055,Aqua,MODIS,49,6.2,284.4,6.7,D,0
40.8338,31.3064,300.7,1,1,2014-01-12,1055,Aqua,MODIS,40,6.2,283.7,6.1,D,0
41.1895,32.6156,314.7,1,1,2014-01-12,1056,Aqua,MODIS,75,6.2,280.8,15.9,D,0
40.7513,30.4571,307,1.1,1,2014-01-12,1056,Aqua,MODIS,65,6.2,286.1,10.1,D,0
41.7735,26.5462,313.6,1.4,1.2,2014-01-13,1139,Aqua,MODIS,70,6.2,286.4,21.4,D,0
36.7336,36.2172,300.5,1.5,1.2,2014-01-15,0808,Terra,MODIS,20,6.2,289.1,8.6,D,0
38.3476,38.073,311.5,1.3,1.1,2014-01-15,0808,Terra,MODIS,71,6.2,282.7,17.5,D,0
37.2802,33.2704,303,1.9,1.4,2014-01-15,1125,Aqua,MODIS,54,6.2,288.1,13,D,0
37.4803,32.8629,300.1,1.8,1.3,2014-01-15,1125,Aqua,MODIS,26,6.2,288.6,7.7,D,0
37.4752,32.8689,304.2,1.8,1.3,2014-01-15,1125,Aqua,MODIS,58,6.2,288.8,13.9,D,0
40.1559,28.1948,316,1.1,1.1,2014-01-15,1126,Aqua,MODIS,76,6.2,286.9,16.9,D,0
39.2907,28.017,301.6,1.1,1,2014-01-15,1126,Aqua,MODIS,48,6.2,290.3,4.6,D,0
40.1543,28.1816,307.8,1.1,1.1,2014-01-15,1126,Aqua,MODIS,66,6.2,286.4,9.5,D,0
40.0279,28.0754,310,1,1,2014-01-17,1114,Aqua,MODIS,69,6.2,291.3,8.5,D,0
40.0701,28.1059,306.3,1,1,2014-01-17,1114,Aqua,MODIS,63,6.2,290.6,7.2,D,0
37.0538,39.8968,344.6,1.7,1.3,2014-01-18,0839,Terra,MODIS,94,6.2,291.4,106.6,D,0
37.0576,40.1137,307.5,1.7,1.3,2014-01-18,0839,Terra,MODIS,65,6.2,284,18.7,D,0
37.0411,39.9057,334.4,1.7,1.3,2014-01-18,0839,Terra,MODIS,89,6.2,291.1,71.5,D,0
37.0427,39.8934,318.1,1.7,1.3,2014-01-18,0839,Terra,MODIS,78,6.2,289.2,32.2,D,0
37.0501,39.9151,326.3,1.7,1.3,2014-01-18,0839,Terra,MODIS,84,6.2,289.1,49.8,D,0
37.039,39.9116,335.8,1.7,1.3,2014-01-18,0839,Terra,MODIS,90,6.2,290.5,77.9,D,0
37.183,40.0661,304.6,1.7,1.3,2014-01-18,0839,Terra,MODIS,50,6.2,286.4,13.1,D,0
37.1792,40.0847,304.8,1.7,1.3,2014-01-18,0839,Terra,MODIS,52,6.2,286.7,13.4,D,0
37.1707,40.0758,309.6,1.7,1.3,2014-01-18,0839,Terra,MODIS,69,6.2,287.3,21.1,D,0
37.0278,39.886,322.5,1.2,1.1,2014-01-18,1017,Aqua,MODIS,82,6.2,291,25,D,0
37.0939,40.0822,303.6,1.2,1.1,2014-01-18,1017,Aqua,MODIS,57,6.2,291.1,5.7,D,0
37.03,39.8993,332.6,1.2,1.1,2014-01-18,1017,Aqua,MODIS,88,6.2,293.8,40.8,D,0
37.1114,40.3778,304,1.1,1.1,2014-01-18,1017,Aqua,MODIS,58,6.2,292.1,5.6,D,0
37.2238,39.7028,323.5,1.2,1.1,2014-01-18,1017,Aqua,MODIS,82,6.2,294.4,26.1,D,0
36.9448,40.296,305.3,1.2,1.1,2014-01-18,1017,Aqua,MODIS,61,6.2,294.7,5,D,0
37.2262,39.7162,308.2,1.2,1.1,2014-01-18,1017,Aqua,MODIS,63,6.2,294,8.6,D,0
37.1283,40.4785,305.5,1.1,1.1,2014-01-18,1017,Aqua,MODIS,61,6.2,291.5,7.2,D,0
37.2141,39.7054,310.9,1.2,1.1,2014-01-18,1017,Aqua,MODIS,45,6.2,292.8,10.1,D,0
37.0397,39.8967,310.8,1.2,1.1,2014-01-18,1017,Aqua,MODIS,63,6.2,292.1,10.8,D,0
37.1562,38.9732,308.6,1.3,1.1,2014-01-18,1018,Aqua,MODIS,67,6.2,292.9,10.5,D,0
37.8604,33.6221,306.2,2.6,1.6,2014-01-18,1018,Aqua,MODIS,63,6.2,287.6,31.1,D,0
37.1538,38.9673,304,1.3,1.1,2014-01-18,1018,Aqua,MODIS,58,6.2,293.1,6,D,0
37.5021,33.4885,311.9,2.7,1.6,2014-01-18,1018,Aqua,MODIS,72,6.2,289.3,43.4,D,0
37.4982,33.497,314.4,2.7,1.6,2014-01-18,1018,Aqua,MODIS,75,6.2,289.3,54.9,D,0
37.0504,39.9405,304,2.1,1.4,2014-01-19,0744,Terra,MODIS,34,6.2,286.4,15.9,D,0
37.0672,39.894,307.8,2.2,1.4,2014-01-19,0744,Terra,MODIS,66,6.2,288.6,24.3,D,0
37.0524,39.9165,336.2,2.2,1.4,2014-01-19,0744,Terra,MODIS,90,6.2,288.9,114.4,D,0
37.0652,39.918,304.4,2.2,1.4,2014-01-19,0744,Terra,MODIS,59,6.2,285.7,17.8,D,0
37.0662,39.9008,316.1,2.2,1.4,2014-01-19,0744,Terra,MODIS,75,6.2,288.4,41.8,D,0
40.2034,28.1858,315,1.3,1.1,2014-01-19,0921,Terra,MODIS,75,6.2,287.4,19.5,D,0
40.2132,28.1889,305.6,1.3,1.1,2014-01-19,0921,Terra,MODIS,57,6.2,289.3,8.9,D,0
37.6335,33.2264,310.2,1,1,2014-01-19,1101,Aqua,MODIS,70,6.2,287.6,9.4,D,0
39.8273,32.2926,302.8,1,1,2014-01-19,1101,Aqua,MODIS,54,6.2,279.6,6.3,D,0
37.3907,33.3318,302,1,1,2014-01-19,1101,Aqua,MODIS,50,6.2,285.7,5.8,D,0
37.658,33.4088,316,1,1,2014-01-19,1101,Aqua,MODIS,64,6.2,283.9,14.4,D,0
37.635,33.2378,312.2,1,1,2014-01-19,1101,Aqua,MODIS,72,6.2,286.8,11,D,0
37.6612,33.092,302.5,1,1,2014-01-19,1101,Aqua,MODIS,51,6.2,289.7,4.1,D,0
37.6717,33.1014,302.1,1,1,2014-01-19,1101,Aqua,MODIS,48,6.2,287.2,3.8,D,0
37.4765,32.8897,304,1,1,2014-01-19,1101,Aqua,MODIS,54,6.2,291.8,3.7,D,0
40.0968,28.4677,302.3,1.2,1.1,2014-01-19,1102,Aqua,MODIS,52,6.2,291.4,4.1,D,0
40.1551,28.2047,303.2,1.2,1.1,2014-01-19,1102,Aqua,MODIS,49,6.2,291.1,4.8,D,0
40.1527,28.1912,312.6,1.2,1.1,2014-01-19,1102,Aqua,MODIS,73,6.2,291.4,12.8,D,0
40.112,28.615,303.3,1.1,1.1,2014-01-19,1102,Aqua,MODIS,52,6.2,288.9,7.2,D,0
40.1513,27.9418,321.6,1.2,1.1,2014-01-19,1102,Aqua,MODIS,0,6.2,290.3,24.8,D,0
40.099,28.4809,304.5,1.1,1.1,2014-01-19,1102,Aqua,MODIS,59,6.2,291.3,5.6,D,0
40.2945,28.0508,301.4,1.2,1.1,2014-01-19,1102,Aqua,MODIS,47,6.2,289.8,4.3,D,0
37.0204,39.9782,356.2,1.2,1.1,2014-01-20,0826,Terra,MODIS,98,6.2,292.3,95.8,D,0
37.0131,39.9628,333,1.2,1.1,2014-01-20,0826,Terra,MODIS,88,6.2,290.1,40.4,D,0
37.1121,40.2878,302.6,1.2,1.1,2014-01-20,0826,Terra,MODIS,53,6.2,289.6,6.1,D,0
37.1769,39.5514,300.3,1.1,1.1,2014-01-20,0826,Terra,MODIS,34,6.2,288.2,4.3,D,0
37.1885,40.2534,307.8,1.2,1.1,2014-01-20,0826,Terra,MODIS,66,6.2,290.6,9.6,D,0
38.5459,37.9026,302.3,1,1,2014-01-20,0826,Terra,MODIS,51,6.2,283.7,7.1,D,0
37.0321,39.9679,306.5,1.2,1.1,2014-01-20,0826,Terra,MODIS,40,6.2,286.5,8.5,D,0
37.0226,39.9654,311.5,1.2,1.1,2014-01-20,0826,Terra,MODIS,53,6.2,288.2,12.6,D,0
37.0298,39.9808,306.2,1.2,1.1,2014-01-20,0826,Terra,MODIS,32,6.2,288.1,8.2,D,0
37.2017,33.2739,327.4,1.2,1.1,2014-01-20,0827,Terra,MODIS,85,6.2,288.4,34.6,D,0
37.2003,33.281,312.4,1.2,1.1,2014-01-20,0827,Terra,MODIS,73,6.2,287.6,16.2,D,0
37.202,33.2671,315.8,1.2,1.1,2014-01-20,0827,Terra,MODIS,76,6.2,288.2,20,D,0
37.0953,40.371,303.7,1.6,1.3,2014-01-20,1005,Aqua,MODIS,57,6.2,293.1,7.9,D,0
37.0404,39.977,310.5,1.7,1.3,2014-01-20,1005,Aqua,MODIS,70,6.2,290.5,18.3,D,0
37.1681,40.3224,316.9,1.6,1.3,2014-01-20,1005,Aqua,MODIS,77,6.2,294.6,26.7,D,0
37.1717,40.3404,307.2,1.6,1.3,2014-01-20,1005,Aqua,MODIS,65,6.2,294.1,11.3,D,0
37.0985,40.4457,304.3,1.6,1.3,2014-01-20,1005,Aqua,MODIS,48,6.2,293.9,7.8,D,0
37.0632,40.4427,303.3,1.6,1.3,2014-01-20,1005,Aqua,MODIS,55,6.2,293.1,7.2,D,0
