latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.7138,36.2037,301.3,1.1,1,2011-02-06,0820,Terra,MODIS,0,6.2,287.7,5.3,D,0
38.2165,38.7814,303.2,3.1,1.7,2011-02-07,0902,Terra,MODIS,50,6.2,284.5,35,D,0
38.736,26.9469,304.3,1,1,2011-02-07,0903,Terra,MODIS,59,6.2,289.1,7.3,D,0
36.7317,36.2106,305.9,1,1,2011-02-07,1042,Aqua,MODIS,0,6.2,293.7,6.1,D,0
38.7341,26.9449,301.8,1.1,1,2011-02-07,2007,Terra,MODIS,44,6.2,280.6,9.2,N,0
37.7409,37.5544,318.5,4.4,1.9,2011-02-08,0947,Aqua,MODIS,68,6.2,284,151.3,D,0
37.7543,37.6045,300,4.4,1.9,2011-02-08,0947,Aqua,MODIS,18,6.2,285.1,39.4,D,0
37.7397,37.5642,323.7,4.4,1.9,2011-02-08,0947,Aqua,MODIS,72,6.2,284.4,193.9,D,0
38.7334,26.9502,304.5,1,1,2011-02-08,1126,Aqua,MODIS,59,6.2,294.1,5.4,D,2
38.5489,28.2263,306.8,1.1,1,2011-02-08,1126,Aqua,MODIS,64,6.2,291.1,7.4,D,0
40.4401,27.1317,302.4,1.1,1,2011-02-08,1126,Aqua,MODIS,45,6.2,290.5,6.4,D,0
41.5841,27.7102,303.7,1.1,1.1,2011-02-08,1127,Aqua,MODIS,57,6.2,292.8,5.9,D,0
38.736,26.9525,301.2,1.3,1.1,2011-02-09,0851,Terra,MODIS,45,6.2,289.6,6.7,D,2
36.9473,39.7813,308,1,1,2011-02-09,1030,Aqua,MODIS,57,6.2,296.5,4.8,D,0
38.8274,39.0003,301.4,1,1,2011-02-09,1030,Aqua,MODIS,47,6.2,287.5,3.8,D,0
39.7335,33.4527,307.9,1.6,1.2,2011-02-09,1031,Aqua,MODIS,62,6.2,283.6,19.5,D,0
39.737,33.4702,302.8,1.6,1.2,2011-02-09,1031,Aqua,MODIS,47,6.2,282.5,13.2,D,0
40.346,33.9197,306.4,1.1,1,2011-02-09,1955,Terra,MODIS,68,6.2,274.3,13.3,N,0
40.3367,33.9216,308.8,1.1,1,2011-02-09,1955,Terra,MODIS,75,6.2,274.1,15.1,N,0
36.8633,34.4635,304.5,1.5,1.2,2011-02-10,1113,Aqua,MODIS,59,6.2,290.9,10.3,D,0
38.7341,26.9438,302.1,1.1,1,2011-02-10,1114,Aqua,MODIS,51,6.2,290.5,6,D,0
41.2417,26.3255,309.8,1,1,2011-02-10,1114,Aqua,MODIS,69,6.2,287.1,10.7,D,0
38.5139,28.089,302.6,1,1,2011-02-10,1114,Aqua,MODIS,53,6.2,288.3,5.1,D,0
37.5356,36.989,309.6,2.6,1.5,2011-02-10,1859,Terra,MODIS,78,6.2,272.7,57.2,N,0
37.5278,36.9865,322.5,2.6,1.5,2011-02-10,1859,Terra,MODIS,100,6.2,274.6,99.3,N,0
37.532,36.9887,328.8,1.4,1.2,2011-02-10,2314,Aqua,MODIS,100,6.2,270.1,53.7,N,0
37.2029,35.959,306.5,1.1,1,2011-02-11,0838,Terra,MODIS,64,6.2,287.9,7.9,D,0
37.087,35.9418,301.1,1.1,1,2011-02-11,0838,Terra,MODIS,45,6.2,290,4.6,D,0
37.2009,35.9709,309.8,1.1,1,2011-02-11,0838,Terra,MODIS,69,6.2,289.6,10.4,D,0
37.1802,35.9968,307,1.1,1,2011-02-11,0838,Terra,MODIS,65,6.2,290.5,7.9,D,0
37.5316,36.9867,304.5,1.2,1.1,2011-02-11,0838,Terra,MODIS,59,6.2,284.6,8,D,0
37.1691,36.0064,306.3,1.1,1,2011-02-11,0838,Terra,MODIS,63,6.2,290.2,7.1,D,0
36.735,35.1353,309.5,1,1,2011-02-11,0839,Terra,MODIS,69,6.2,285.5,10.4,D,0
36.7352,36.2091,301.5,1.1,1,2011-02-11,0839,Terra,MODIS,29,6.2,290,5.2,D,0
37.8064,40.5619,300.9,1.1,1,2011-02-11,1018,Aqua,MODIS,43,6.2,287.6,5.3,D,0
41.0817,30.7484,304.7,1.7,1.3,2011-02-12,0920,Terra,MODIS,45,6.2,285,16.4,D,0
41.0745,31.0655,304.5,1.7,1.3,2011-02-12,0920,Terra,MODIS,0,6.2,284.9,15.8,D,0
40.4431,27.1319,301.2,1.1,1.1,2011-02-12,0921,Terra,MODIS,34,6.2,288,6.7,D,0
41.2639,31.4249,303,1,1,2011-02-12,1102,Aqua,MODIS,41,6.2,290.4,5.6,D,0
39.7365,31.9736,306.4,1,1,2011-02-12,1102,Aqua,MODIS,48,6.2,286.6,7.5,D,0
39.7454,31.9715,320.5,1,1,2011-02-12,1102,Aqua,MODIS,80,6.2,285.8,19.1,D,0
39.946,26.2203,300.4,1.5,1.2,2011-02-12,1102,Aqua,MODIS,0,6.2,285,6,D,0
40.208,28.235,301.2,1.2,1.1,2011-02-12,1102,Aqua,MODIS,45,6.2,287.3,5.6,D,0
41.2583,27.7868,307.2,1.2,1.1,2011-02-12,1102,Aqua,MODIS,65,6.2,285.7,10.2,D,0
38.5353,28.0065,303.4,1.9,1.3,2011-02-13,1144,Aqua,MODIS,56,6.2,289.5,11.1,D,0
38.5398,28.0002,303.2,1.9,1.3,2011-02-13,1144,Aqua,MODIS,55,6.2,289.2,10.1,D,0
37.8715,29.1143,303.3,1,1,2011-02-17,1120,Aqua,MODIS,53,6.2,292.8,4.4,D,0
38.7341,26.9485,308,1,1,2011-02-17,1120,Aqua,MODIS,66,6.2,291.8,8.1,D,2
38.5426,28.0166,304,1.4,1.2,2011-02-18,0844,Terra,MODIS,58,6.2,287.3,8.8,D,0
38.5443,28.0008,302.7,1.4,1.2,2011-02-18,0844,Terra,MODIS,49,6.2,287,7.7,D,0
38.5494,28.0082,308.5,1.4,1.2,2011-02-18,0844,Terra,MODIS,67,6.2,286.9,13.3,D,0
38.7169,38.1984,309.4,1.1,1.1,2011-02-18,1024,Aqua,MODIS,69,6.2,296.8,7.2,D,0
36.2801,29.3119,332.5,1.4,1.2,2011-02-18,1948,Terra,MODIS,100,6.2,286,58.7,N,0
36.2876,29.2928,319.3,1.5,1.2,2011-02-18,1948,Terra,MODIS,98,6.2,284.6,33.9,N,0
36.2905,29.3085,304.8,1.4,1.2,2011-02-18,1948,Terra,MODIS,61,6.2,284.6,14.8,N,0
39.7225,44.6893,310.8,3.5,1.8,2011-02-18,1949,Terra,MODIS,72,6.2,266.9,99.3,N,0
39.712,44.7467,320.1,2.7,1.6,2011-02-19,0929,Aqua,MODIS,64,6.2,273.5,86.8,D,0
37.6708,41.8055,304.4,1.1,1,2011-02-25,1030,Aqua,MODIS,59,6.2,281.2,8,D,0
36.2935,29.3298,300.6,1,1,2011-02-26,1113,Aqua,MODIS,3,6.2,289.5,3.1,D,0
36.2919,29.3188,303.2,1,1,2011-02-26,1113,Aqua,MODIS,42,6.2,289.7,4.7,D,0
36.7381,36.2107,303.3,1,1,2011-03-01,0826,Terra,MODIS,46,6.2,290.9,4.8,D,0
37.1053,29.5884,326.6,2.2,1.5,2011-03-01,1144,Aqua,MODIS,64,6.2,287.2,79.4,D,0
37.1066,29.5963,318.9,2.2,1.5,2011-03-01,1144,Aqua,MODIS,74,6.2,286.7,52.3,D,0
37.1034,29.5629,303.5,2.2,1.4,2011-03-01,1144,Aqua,MODIS,42,6.2,285.9,16.7,D,0
37.1046,29.571,320.2,2.2,1.4,2011-03-01,1144,Aqua,MODIS,69,6.2,287.1,56.9,D,0
38.66,42.0241,325.2,1.9,1.3,2011-03-02,1049,Aqua,MODIS,84,6.2,283.2,61.1,D,1
39.9468,32.6501,300.8,1.1,1,2011-03-02,1049,Aqua,MODIS,39,6.2,288.5,3,D,0
38.6618,42.0458,305.7,1.9,1.3,2011-03-02,1049,Aqua,MODIS,62,6.2,283.2,18.7,D,0
39.1873,32.3701,301.2,1.1,1,2011-03-02,1049,Aqua,MODIS,38,6.2,289.2,3.9,D,0
37.8174,40.8821,300.6,1,1,2011-03-03,0814,Terra,MODIS,39,6.2,289.9,2.9,D,0
36.7395,36.2105,303,1,1,2011-03-03,2333,Aqua,MODIS,52,6.2,283.4,8.2,N,0
38.5266,38.7795,314,1,1,2011-03-04,1037,Aqua,MODIS,56,6.2,293.7,10.4,D,0
38.0106,41.3244,305.1,1.1,1,2011-03-05,0801,Terra,MODIS,61,6.2,292.7,4.1,D,0
38.444,43.3348,301.2,1,1,2011-03-05,0801,Terra,MODIS,39,6.2,283.9,4.8,D,0
38.4801,38.1714,300.7,1.5,1.2,2011-03-05,0801,Terra,MODIS,40,6.2,288.5,6.1,D,0
40.0033,44.2886,302.3,1,1,2011-03-05,0801,Terra,MODIS,52,6.2,284.3,5.1,D,0
38.6388,41.9428,308.3,1,1,2011-03-05,0801,Terra,MODIS,63,6.2,282.7,10.1,D,0
36.8977,39.0629,307.2,1.3,1.1,2011-03-05,0802,Terra,MODIS,62,6.2,295.5,6.8,D,0
40.351,33.958,305.4,1.9,1.3,2011-03-05,1120,Aqua,MODIS,61,6.2,290.1,11.2,D,0
40.3529,33.9803,301.9,1.9,1.3,2011-03-05,1120,Aqua,MODIS,45,6.2,290.5,5.7,D,0
40.4793,30.1712,310.1,1.2,1.1,2011-03-05,1120,Aqua,MODIS,70,6.2,291.3,11.5,D,0
40.3546,33.9525,305.9,1.9,1.3,2011-03-05,1120,Aqua,MODIS,60,6.2,290.5,12.2,D,0
38.4028,38.2912,329.1,1.1,1.1,2011-03-06,1024,Aqua,MODIS,82,6.2,282.4,33.3,D,0
40.7693,26.5592,305.6,1.1,1,2011-03-11,0902,Terra,MODIS,62,6.2,286.4,7.5,D,0
40.7709,26.5465,305.7,1.1,1,2011-03-11,0902,Terra,MODIS,62,6.2,287.8,7.6,D,0
38.685,27.9543,303.6,2.3,1.5,2011-03-11,1043,Aqua,MODIS,56,6.2,286.9,18.8,D,0
38.6875,27.9605,305.9,2.3,1.5,2011-03-11,1043,Aqua,MODIS,62,6.2,286.8,24.6,D,0
38.6487,39.772,310.7,1.1,1,2011-03-12,0807,Terra,MODIS,70,6.2,283.3,13.2,D,0
38.7978,27.0371,303.1,1,1,2011-03-12,1126,Aqua,MODIS,48,6.2,292.9,3.3,D,0
38.4458,27.5825,304.5,1.1,1,2011-03-12,1126,Aqua,MODIS,59,6.2,293.2,4.5,D,0
40.8705,26.2953,306.6,1,1,2011-03-12,1127,Aqua,MODIS,58,6.2,294.7,4,D,0
40.7574,26.6262,308.4,1,1,2011-03-12,1127,Aqua,MODIS,53,6.2,292.7,5.9,D,0
40.8844,26.3293,307.9,1,1,2011-03-12,1127,Aqua,MODIS,63,6.2,295.7,4.8,D,0
41.6631,26.9576,316,1.1,1,2011-03-12,1127,Aqua,MODIS,75,6.2,296.2,11.8,D,0
40.6532,26.1853,311.3,1,1,2011-03-12,1127,Aqua,MODIS,70,6.2,295.8,6.9,D,0
41.6131,26.6073,313.2,1.5,1.2,2011-03-13,0850,Terra,MODIS,69,6.2,292.3,17.4,D,0
39.0448,26.9643,303.8,1.3,1.1,2011-03-13,0851,Terra,MODIS,57,6.2,290.3,6.7,D,0
37.7376,37.8084,303.8,1.8,1.3,2011-03-13,0851,Terra,MODIS,53,6.2,288,13.6,D,0
41.6281,34.5715,301.7,1.3,1.1,2011-03-13,1032,Aqua,MODIS,48,6.2,291.2,5.6,D,0
40.9704,26.3617,303.9,3.7,1.8,2011-03-13,1032,Aqua,MODIS,57,6.2,293.1,22.3,D,0
41.522,26.6205,302.6,3.4,1.7,2011-03-13,1032,Aqua,MODIS,51,6.2,289.4,19.5,D,0
37.5871,41.4575,304.3,1.2,1.1,2011-03-14,0755,Terra,MODIS,59,6.2,290.3,6.5,D,0
38.6518,39.7761,302.1,1.5,1.2,2011-03-14,0755,Terra,MODIS,28,6.2,287.4,8,D,0
37.5887,41.4439,303.8,1.2,1.1,2011-03-14,0755,Terra,MODIS,57,6.2,291.8,5.8,D,0
41.3604,26.6388,307.8,1.4,1.2,2011-03-14,0933,Terra,MODIS,66,6.2,291.4,9.8,D,0
41.5264,26.6366,307.8,1.4,1.2,2011-03-14,0933,Terra,MODIS,66,6.2,293.9,9.3,D,0
40.8821,26.2628,310.7,1.4,1.2,2011-03-14,0933,Terra,MODIS,70,6.2,292.5,13.2,D,0
41.5297,26.62,306.7,1.4,1.2,2011-03-14,0933,Terra,MODIS,64,6.2,293.9,7.7,D,0
39.7736,26.4464,309.9,1.1,1,2011-03-14,1114,Aqua,MODIS,69,6.2,297.2,6.4,D,0
38.5134,28.1064,316,1,1,2011-03-14,1114,Aqua,MODIS,68,6.2,297.3,10.7,D,0
40.8758,26.257,310,1.1,1,2011-03-14,1114,Aqua,MODIS,64,6.2,294.9,6.9,D,0
41.7367,26.9013,308.3,1,1,2011-03-14,1115,Aqua,MODIS,62,6.2,297,4.5,D,0
41.0532,27.0924,307.3,1,1,2011-03-14,1115,Aqua,MODIS,60,6.2,296.2,4.4,D,0
41.879,27.1668,304.9,1,1,2011-03-14,1115,Aqua,MODIS,48,6.2,293.4,3.9,D,0
41.7348,26.8893,309.1,1,1,2011-03-14,1115,Aqua,MODIS,64,6.2,298.3,4.9,D,0
41.5218,26.6475,308.7,1,1,2011-03-14,1115,Aqua,MODIS,54,6.2,296,4.5,D,0
40.4667,35.7034,316.1,1,1,2011-03-15,0838,Terra,MODIS,76,6.2,292.6,12.7,D,0
37.5857,35.4024,302,1,1,2011-03-15,0838,Terra,MODIS,43,6.2,291.9,3.9,D,0
36.7394,36.2081,309.7,1.1,1,2011-03-15,0839,Terra,MODIS,49,6.2,297.1,7.4,D,0
39.6682,44.7604,323.5,1.2,1.1,2011-03-16,0742,Terra,MODIS,82,6.2,293.1,23.4,D,0
41.289,27.1228,313.3,1.1,1.1,2011-03-16,0921,Terra,MODIS,71,6.2,290.7,11.2,D,0
40.627,26.8968,314.3,1.1,1.1,2011-03-16,0921,Terra,MODIS,74,6.2,295.1,12.1,D,0
41.315,26.5125,305.5,1.1,1,2011-03-16,0921,Terra,MODIS,57,6.2,294,4.1,D,0
41.2929,27.1303,309.2,1.1,1.1,2011-03-16,0921,Terra,MODIS,33,6.2,290,7.1,D,0
41.1583,26.3372,312.1,1.1,1,2011-03-16,0921,Terra,MODIS,72,6.2,294.4,8.7,D,0
37.8068,29.2453,307.9,1.1,1.1,2011-03-16,1101,Aqua,MODIS,48,6.2,296.4,4.4,D,2
39.2711,35.3506,311.6,1.2,1.1,2011-03-16,1101,Aqua,MODIS,64,6.2,299.4,6.8,D,0
40.7712,26.6377,318.2,1.3,1.1,2011-03-16,1102,Aqua,MODIS,76,6.2,294.9,20.1,D,0
40.2574,29.0681,311.4,1.1,1,2011-03-16,1102,Aqua,MODIS,69,6.2,298.5,7,D,0
41.5786,26.6253,320.6,1.3,1.1,2011-03-16,1102,Aqua,MODIS,75,6.2,296.7,17.9,D,0
41.5808,26.6297,318.2,1.3,1.1,2011-03-16,1102,Aqua,MODIS,61,6.2,296.5,14.5,D,0
39.8912,40.8454,302,1.2,1.1,2011-03-17,0825,Terra,MODIS,50,6.2,286.4,6.7,D,0
41.2381,36.4645,306.5,1,1,2011-03-17,0825,Terra,MODIS,47,6.2,292.5,5.7,D,0
40.0496,34.3305,308.2,1.2,1.1,2011-03-17,0826,Terra,MODIS,55,6.2,296,5.5,D,0
39.6379,33.9304,311.4,1.2,1.1,2011-03-17,0826,Terra,MODIS,67,6.2,297.3,8,D,0
36.7313,36.2121,309.3,1,1,2011-03-17,0826,Terra,MODIS,35,6.2,294.6,6,D,0
41.1678,43.0713,311.4,1.6,1.2,2011-03-20,1037,Aqua,MODIS,67,6.2,291.8,19.8,D,0
38.7369,26.9509,301.7,1.2,1.1,2011-03-23,1108,Aqua,MODIS,48,6.2,291,5.8,D,2
36.7307,37.6271,364.9,1.1,1,2011-03-24,0832,Terra,MODIS,100,6.2,296.7,111,D,0
38.1594,29.6739,303.2,1.7,1.3,2011-03-24,0832,Terra,MODIS,55,6.2,289.2,8.7,D,0
36.7287,37.6391,321.2,1.1,1,2011-03-24,0832,Terra,MODIS,78,6.2,296.1,17.2,D,0
37.3543,29.4371,303.6,1.7,1.3,2011-03-24,0833,Terra,MODIS,55,6.2,289.1,9,D,0
37.3525,29.4426,311.3,1.7,1.3,2011-03-24,0833,Terra,MODIS,71,6.2,288.6,19,D,0
36.7349,36.2145,307.7,1,1,2011-03-24,0833,Terra,MODIS,37,6.2,295.8,6,D,0
36.7182,36.2075,301.8,1.3,1.1,2011-03-24,2351,Aqua,MODIS,44,6.2,282.9,11.5,N,0
41.7997,26.7989,309.9,1,1,2011-03-25,0914,Terra,MODIS,64,6.2,297,5.8,D,0
37.801,29.2513,302.5,1.3,1.1,2011-03-25,0915,Terra,MODIS,44,6.2,291.8,5.2,D,2
41.0678,26.4974,309.9,1,1,2011-03-25,0915,Terra,MODIS,64,6.2,298,5.4,D,0
37.8111,29.2543,303.4,1.3,1.1,2011-03-25,0915,Terra,MODIS,51,6.2,290.8,5.7,D,2
37.8037,29.2367,303.1,1.3,1.1,2011-03-25,0915,Terra,MODIS,52,6.2,291.8,5.7,D,2
38.6773,29.2247,304,1.3,1.1,2011-03-25,0915,Terra,MODIS,58,6.2,290.8,4.2,D,0
37.1228,30.7813,305.1,1.2,1.1,2011-03-25,1055,Aqua,MODIS,61,6.2,294.1,5.7,D,0
37.8017,29.2434,306.3,1.3,1.1,2011-03-25,1055,Aqua,MODIS,32,6.2,294.7,5.6,D,2
39.5842,31.9434,307,1,1,2011-03-25,1055,Aqua,MODIS,53,6.2,296.1,3.9,D,0
37.8048,29.2491,305.3,1.3,1.1,2011-03-25,1055,Aqua,MODIS,21,6.2,294.1,4.7,D,2
37.1206,30.7683,308.9,1.2,1.1,2011-03-25,1055,Aqua,MODIS,68,6.2,296,8.8,D,0
39.6663,31.8796,312.7,1,1,2011-03-25,1056,Aqua,MODIS,67,6.2,296.7,8.4,D,0
40.7313,30.3668,310,1.1,1,2011-03-25,1056,Aqua,MODIS,67,6.2,293.9,6.8,D,0
41.7329,26.4707,314.3,1.6,1.2,2011-03-25,1056,Aqua,MODIS,72,6.2,300.8,13.4,D,0
40.2573,29.0624,312.5,1.2,1.1,2011-03-25,1056,Aqua,MODIS,73,6.2,299.1,10.7,D,0
39.6682,31.8914,307.8,1,1,2011-03-25,1056,Aqua,MODIS,55,6.2,296.4,4.7,D,0
36.7378,36.2091,313.7,1.1,1,2011-03-26,0820,Terra,MODIS,49,6.2,300.2,9.3,D,0
39.4026,31.1733,308.7,2.1,1.4,2011-03-26,0820,Terra,MODIS,66,6.2,296.4,15.6,D,0
40.0459,42.1862,309.9,1.4,1.2,2011-03-26,1000,Aqua,MODIS,56,6.2,297.4,5.9,D,0
38.684,29.2074,309.8,1.8,1.3,2011-03-26,1138,Aqua,MODIS,61,6.2,297.9,10,D,0
40.7638,26.7025,305.6,1.4,1.2,2011-03-26,1139,Aqua,MODIS,48,6.2,293.3,6.5,D,0
41.1874,27.1807,310.4,1.5,1.2,2011-03-26,1139,Aqua,MODIS,66,6.2,294.8,11.7,D,0
40.2007,28.2654,312,1.6,1.3,2011-03-26,1139,Aqua,MODIS,69,6.2,296.8,14.9,D,0
40.1562,31.6494,303.4,1.1,1.1,2011-03-27,0902,Terra,MODIS,42,6.2,288.9,4.3,D,0
40.7324,30.3827,308.6,1,1,2011-03-27,0902,Terra,MODIS,67,6.2,295.1,4.6,D,0
40.7344,30.3706,309.5,1,1,2011-03-27,0902,Terra,MODIS,69,6.2,294.9,5.6,D,0
39.7427,30.6492,308.3,1.1,1,2011-03-27,0903,Terra,MODIS,24,6.2,294.9,4,D,0
39.6909,38.9926,313.1,1.1,1.1,2011-03-27,1043,Aqua,MODIS,67,6.2,298.4,6.4,D,0
38.8254,40.0229,319.5,1.2,1.1,2011-03-27,1043,Aqua,MODIS,71,6.2,305.2,12,D,0
38.6775,39.2633,315.8,1.1,1.1,2011-03-27,1043,Aqua,MODIS,63,6.2,302.7,6,D,0
38.6625,32.4055,303.4,1.3,1.1,2011-03-27,1043,Aqua,MODIS,50,6.2,287,4.9,D,0
41.0663,34.4633,306.3,1,1,2011-03-27,1044,Aqua,MODIS,61,6.2,289.1,6,D,0
39.3559,31.2635,311.5,1,1,2011-03-29,0850,Terra,MODIS,69,6.2,297.9,6.4,D,0
39.5435,30.9883,310.4,1,1,2011-03-29,0850,Terra,MODIS,67,6.2,297.5,5.1,D,0
38.5989,31.1996,310.1,1,1,2011-03-29,0851,Terra,MODIS,66,6.2,293.6,6.4,D,0
37.91,32.5505,308.7,1,1,2011-03-29,0851,Terra,MODIS,41,6.2,292.9,5.3,D,0
37.4537,38.3286,316.2,1.8,1.3,2011-03-30,0755,Terra,MODIS,42,6.2,293,19.7,D,0
38.8111,41.5947,311.3,1.2,1.1,2011-03-30,0755,Terra,MODIS,39,6.2,292.2,6.3,D,0
37.4466,38.3211,321.4,1.8,1.3,2011-03-30,0755,Terra,MODIS,68,6.2,296.1,28.8,D,0
37.4555,38.3081,319.9,1.8,1.3,2011-03-30,0755,Terra,MODIS,64,6.2,293.2,27.2,D,0
40.0136,44.0633,317.4,1,1,2011-03-31,1018,Aqua,MODIS,53,6.2,302.6,5.8,D,0
38.7383,35.3078,317.3,3.4,1.7,2011-04-04,1132,Aqua,MODIS,61,6.2,295.9,55.8,D,0
38.7363,35.3388,311.4,3.4,1.7,2011-04-04,1132,Aqua,MODIS,56,6.2,295.8,32.2,D,0
38.7344,35.2994,312.6,3.4,1.7,2011-04-04,1132,Aqua,MODIS,66,6.2,295.1,36.2,D,0
38.7388,26.9512,302.1,1.1,1.1,2011-04-05,0857,Terra,MODIS,50,6.2,283.7,7.4,D,0
38.7362,26.9495,306.9,1,1,2011-04-06,1120,Aqua,MODIS,61,6.2,294.6,5.5,D,2
38.6199,27.3516,308.8,1.5,1.2,2011-04-08,0927,Terra,MODIS,34,6.2,296.7,11,D,0
37.8073,29.2484,312.3,1,1,2011-04-08,1107,Aqua,MODIS,65,6.2,296.5,6.1,D,2
38.6722,29.2161,304.6,1,1,2011-04-08,1107,Aqua,MODIS,42,6.2,287.1,2.6,D,0
38.674,29.2277,304.4,1,1,2011-04-08,1107,Aqua,MODIS,33,6.2,286.3,2.6,D,0
40.231,33.6981,302,2.8,1.6,2011-04-09,1013,Aqua,MODIS,27,6.2,285.5,13.2,D,0
40.2236,33.6672,306.5,2.8,1.6,2011-04-09,1013,Aqua,MODIS,31,6.2,286.2,23.7,D,0
38.6777,29.2248,306.9,1.3,1.1,2011-04-10,0915,Terra,MODIS,11,6.2,291.6,5.8,D,0
40.4418,27.1357,306.7,1,1,2011-04-10,0915,Terra,MODIS,48,6.2,295.4,7.3,D,0
38.6902,29.2135,309.9,1.3,1.1,2011-04-10,0915,Terra,MODIS,49,6.2,293.9,8.2,D,0
41.0786,26.4426,326,1,1,2011-04-10,0915,Terra,MODIS,79,6.2,289.5,23.3,D,0
37.0873,30.6111,305.9,1.2,1.1,2011-04-10,1055,Aqua,MODIS,10,6.2,291.9,4.5,D,0
40.1978,28.3748,305.9,1.4,1.2,2011-04-10,1056,Aqua,MODIS,62,6.2,292.5,7,D,0
38.7378,26.9582,308.8,1,1,2011-04-12,0903,Terra,MODIS,58,6.2,297.1,6.4,D,0
36.9305,30.8805,302.6,1.2,1.1,2011-04-12,0903,Terra,MODIS,53,6.2,291.1,4.3,D,0
36.6442,29.2202,316.5,1,1,2011-04-12,0903,Terra,MODIS,77,6.2,293.8,13.1,D,0
37.0794,30.6166,303.2,1.2,1.1,2011-04-12,0903,Terra,MODIS,42,6.2,290.6,5.1,D,0
36.9401,30.883,303.3,1.2,1.1,2011-04-12,0903,Terra,MODIS,55,6.2,291.2,5,D,0
37.8083,29.2476,309.4,1,1,2011-04-12,0903,Terra,MODIS,45,6.2,293.2,6.8,D,2
36.7391,36.2103,309.8,1.5,1.2,2011-04-13,0808,Terra,MODIS,0,6.2,297.2,14.3,D,0
