latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.0987,40.6459,315.5,1.1,1.1,2012-02-14,1017,Aqua,MODIS,55,6.2,291.2,14.1,D,0
36.8692,30.8448,300.4,1.7,1.3,2012-02-18,1131,Aqua,MODIS,24,6.2,286,10.5,D,0
37.941,29.0755,302.5,1,1,2012-02-20,1119,Aqua,MODIS,53,6.2,287.8,5.4,D,0
37.9395,29.0638,310,1,1,2012-02-20,1119,Aqua,MODIS,69,6.2,287.9,10.4,D,0
36.2926,32.3002,300.6,1,1,2012-02-21,0845,Terra,MODIS,39,6.2,287.9,3.6,D,0
37.1685,40.3136,306,1,1,2012-02-21,1023,Aqua,MODIS,63,6.2,292.6,5.4,D,0
37.6244,39.3322,300.5,1.3,1.1,2012-02-23,0832,Terra,MODIS,31,6.2,283.2,5,D,0
37.8395,29.1774,302.5,2.7,1.6,2012-02-23,1150,Aqua,MODIS,46,6.2,291.3,13.3,D,0
38.7388,26.9475,301.8,1.1,1,2012-02-24,0915,Terra,MODIS,49,6.2,290.7,4.9,D,0
36.5288,29.3489,309.8,1.4,1.2,2012-02-24,0916,Terra,MODIS,69,6.2,290.7,14.7,D,0
37.8431,40.8633,306.2,1.9,1.4,2012-02-24,1054,Aqua,MODIS,63,6.2,290,14.2,D,0
37.6048,39.144,310.4,1.5,1.2,2012-02-24,1054,Aqua,MODIS,44,6.2,290.7,13,D,0
37.3393,37.0638,306.9,1.2,1.1,2012-02-24,1054,Aqua,MODIS,56,6.2,295.3,6.2,D,0
37.4538,38.6543,306.6,1.4,1.2,2012-02-24,1054,Aqua,MODIS,64,6.2,293.7,8.2,D,0
37.1539,39.6831,316.3,1,1,2012-02-25,0820,Terra,MODIS,76,6.2,292.8,12.3,D,0
37.19,39.5689,308.4,1,1,2012-02-25,0820,Terra,MODIS,65,6.2,292.9,5.9,D,0
37.1882,39.5802,313.5,1,1,2012-02-25,0820,Terra,MODIS,73,6.2,292.7,9.8,D,0
37.7045,39.0528,302.5,1,1,2012-02-25,0820,Terra,MODIS,36,6.2,291.8,3.4,D,0
37.1629,39.6853,309.1,1,1,2012-02-25,0820,Terra,MODIS,24,6.2,293.7,5.9,D,0
37.4986,40.4238,304,1.1,1,2012-02-25,0820,Terra,MODIS,42,6.2,286.4,7,D,0
37.4512,40.4239,307,1.1,1,2012-02-25,0820,Terra,MODIS,65,6.2,286.1,9.5,D,0
37.6351,39.3267,305.1,1,1,2012-02-25,0820,Terra,MODIS,61,6.2,292.3,4.4,D,0
37.0476,39.7104,302.7,1,1,2012-02-25,0820,Terra,MODIS,50,6.2,291.8,2.9,D,0
37.6084,39.3264,308,2.3,1.5,2012-02-25,0959,Aqua,MODIS,66,6.2,292.8,19,D,0
36.9401,40.2644,306.6,2.1,1.4,2012-02-25,0959,Aqua,MODIS,58,6.2,295.3,11.8,D,0
36.9449,40.2867,310,2.1,1.4,2012-02-25,0959,Aqua,MODIS,69,6.2,295.4,17.7,D,0
36.9392,40.2693,314.2,2.1,1.4,2012-02-25,0959,Aqua,MODIS,74,6.2,295.3,28.4,D,0
36.9439,40.2918,310.7,2.1,1.4,2012-02-25,0959,Aqua,MODIS,69,6.2,295.3,19.9,D,0
37.6139,39.3511,306.3,2.3,1.5,2012-02-25,0959,Aqua,MODIS,63,6.2,293.3,15.4,D,0
37.0152,40.3115,320,2,1.4,2012-02-25,0959,Aqua,MODIS,80,6.2,295.9,40.9,D,0
37.0273,40.3074,308.6,2,1.4,2012-02-25,0959,Aqua,MODIS,45,6.2,295,12.7,D,0
37.3318,29.9937,310,1.9,1.3,2012-02-25,1137,Aqua,MODIS,54,6.2,295.6,15.6,D,0
37.3299,29.9723,311.6,1.9,1.3,2012-02-25,1137,Aqua,MODIS,65,6.2,295.2,17.6,D,0
38.0921,28.4116,302.1,1.6,1.2,2012-02-25,1138,Aqua,MODIS,39,6.2,287.3,6.9,D,0
41.5991,26.9189,312.3,1.4,1.2,2012-02-25,1139,Aqua,MODIS,53,6.2,291,16.1,D,0
41.5958,26.9254,313.8,1.4,1.2,2012-02-25,1139,Aqua,MODIS,74,6.2,290.5,19.3,D,0
36.5112,33.5345,303.4,1.7,1.3,2012-02-26,0903,Terra,MODIS,54,6.2,292,7,D,0
36.5132,33.5296,309.1,1.7,1.3,2012-02-26,0903,Terra,MODIS,68,6.2,292.1,14.2,D,0
36.8051,37.5874,303,2.9,1.6,2012-02-26,0903,Terra,MODIS,37,6.2,292.4,11.4,D,0
36.5224,33.5377,303.6,1.7,1.3,2012-02-26,0903,Terra,MODIS,54,6.2,292.7,7.4,D,0
36.7286,36.2166,300.7,2.4,1.5,2012-02-26,0903,Terra,MODIS,24,6.2,289.9,17.5,D,0
36.6236,29.3694,309,1.1,1,2012-02-26,0904,Terra,MODIS,68,6.2,289.8,8.9,D,0
36.6255,29.3577,308.4,1.1,1,2012-02-26,0904,Terra,MODIS,67,6.2,290.4,8.1,D,0
37.4741,38.6636,309.6,1.1,1,2012-02-26,1042,Aqua,MODIS,61,6.2,296.4,6.1,D,0
37.1256,40.3792,316.3,1.2,1.1,2012-02-26,1042,Aqua,MODIS,72,6.2,296.8,13.9,D,0
37.4024,37.121,311.4,1,1,2012-02-26,1042,Aqua,MODIS,68,6.2,298.3,6.6,D,0
37.1271,40.3927,306.9,1.2,1.1,2012-02-26,1042,Aqua,MODIS,46,6.2,295.6,4.8,D,0
37.0728,40.2664,312.1,1.2,1.1,2012-02-26,1042,Aqua,MODIS,64,6.2,296.5,9,D,0
37.0152,40.2959,311.3,1.2,1.1,2012-02-26,1042,Aqua,MODIS,62,6.2,297.6,8.2,D,0
37.0167,40.3092,323.8,1.2,1.1,2012-02-26,1042,Aqua,MODIS,79,6.2,297.8,22.7,D,0
37.462,39.4391,320.2,1.1,1.1,2012-02-26,1042,Aqua,MODIS,77,6.2,300,14.8,D,0
37.7529,40.8031,311.2,1.3,1.1,2012-02-26,1042,Aqua,MODIS,65,6.2,298.8,7.1,D,0
41.3492,27.7735,301.7,2,1.4,2012-02-26,1043,Aqua,MODIS,49,6.2,289.3,11.4,D,0
36.9898,38.9773,309.3,1,1,2012-02-28,1029,Aqua,MODIS,66,6.2,296,4.8,D,0
36.9916,38.9886,323.3,1,1,2012-02-28,1029,Aqua,MODIS,82,6.2,295.8,17.4,D,0
40.1782,27.6772,300.8,1.2,1.1,2012-03-02,0921,Terra,MODIS,41,6.2,284.4,7.2,D,0
36.7357,36.2122,307.7,1,1,2012-03-03,0827,Terra,MODIS,57,6.2,290.8,8.2,D,0
37.8923,29.1202,304.7,2.1,1.4,2012-03-03,1144,Aqua,MODIS,59,6.2,291.7,12.4,D,0
37.919,28.6714,302.5,2,1.4,2012-03-03,1144,Aqua,MODIS,52,6.2,288.8,12.7,D,0
37.9207,28.666,305.9,2,1.4,2012-03-03,1144,Aqua,MODIS,62,6.2,288.7,17.4,D,0
37.9171,28.6494,304,2,1.4,2012-03-03,1144,Aqua,MODIS,58,6.2,288.9,14.2,D,0
38.6513,27.9986,301.3,1,1,2012-03-04,0909,Terra,MODIS,30,6.2,285.4,6.2,D,0
38.7405,26.9477,303.1,1,1,2012-03-04,0909,Terra,MODIS,54,6.2,292.2,4.7,D,0
40.4415,27.1325,303.4,1,1,2012-03-04,0909,Terra,MODIS,42,6.2,288.4,7.1,D,2
40.4398,27.1441,306.9,1,1,2012-03-04,0909,Terra,MODIS,56,6.2,286.9,9.2,D,2
38.6694,27.997,300.3,1,1,2012-03-04,0909,Terra,MODIS,24,6.2,286.6,3.5,D,0
38.5095,38.0434,312.7,1.2,1.1,2012-03-04,1048,Aqua,MODIS,55,6.2,279.7,16.9,D,0
36.9219,35.7947,301.6,1,1,2012-03-04,1048,Aqua,MODIS,48,6.2,288,4.9,D,0
41.4714,27.2194,300.1,1.9,1.3,2012-03-07,0939,Terra,MODIS,29,6.2,286.7,9.1,D,0
41.4361,27.3247,300.9,1.9,1.4,2012-03-07,0939,Terra,MODIS,43,6.2,287.6,9.3,D,0
38.6853,29.2081,306.6,1.1,1,2012-03-07,1119,Aqua,MODIS,43,6.2,292.6,5,D,0
41.36,27.2375,304,1,1,2012-03-07,1120,Aqua,MODIS,58,6.2,288.4,4.7,D,0
41.3616,27.2494,308.5,1,1,2012-03-07,1120,Aqua,MODIS,67,6.2,288.4,7.4,D,0
41.2832,27.1527,306.3,1,1,2012-03-07,1120,Aqua,MODIS,63,6.2,289.1,6.2,D,0
40.8636,27.2486,302.2,1,1,2012-03-07,1120,Aqua,MODIS,51,6.2,285.3,5.3,D,0
36.7361,36.2088,303.8,1.3,1.1,2012-03-08,0845,Terra,MODIS,0,6.2,292,7.4,D,0
37.2977,38.4263,301.6,1.2,1.1,2012-03-08,1023,Aqua,MODIS,29,6.2,287.7,2.7,D,0
36.9195,31.0812,307.8,1,1,2012-03-09,1106,Aqua,MODIS,65,6.2,295.5,4.4,D,0
38.1881,30.0296,328.6,1,1,2012-03-09,1107,Aqua,MODIS,79,6.2,288.7,25.6,D,0
38.7117,27.5449,301.6,2.3,1.5,2012-03-10,0832,Terra,MODIS,48,6.2,284.4,12.5,D,0
39.7912,44.6421,317.5,1,1,2012-03-10,1012,Aqua,MODIS,68,6.2,283.6,14.5,D,0
39.7798,44.6927,311.1,1,1,2012-03-10,1012,Aqua,MODIS,46,6.2,286.1,10.2,D,0
37.159,39.8355,305.8,2.7,1.6,2012-03-11,0737,Terra,MODIS,62,6.2,288.9,30,D,0
37.1624,39.842,303.3,2.7,1.6,2012-03-11,0737,Terra,MODIS,55,6.2,288.6,22.7,D,0
38.665,39.029,307.9,1.5,1.2,2012-03-11,1054,Aqua,MODIS,57,6.2,291.3,11.3,D,0
37.6253,33.263,306.9,1.5,1.2,2012-03-12,0820,Terra,MODIS,64,6.2,289.6,9.4,D,0
37.4315,32.939,321.9,1.6,1.2,2012-03-12,0820,Terra,MODIS,81,6.2,292.6,32.3,D,0
37.4298,32.9566,327.3,1.6,1.2,2012-03-12,0820,Terra,MODIS,74,6.2,291.7,42.8,D,0
